author_id,author_name
A02143,D. V. Kostarev
A02144,J. L. Currie
A02145,Hakan Tuna
A02146,Orhan Arikan
A02147,Feza Arikan
A02148,Tamara L. Gulyaeva
A02149,Umut Sezen
A02150,Mariko Teramoto
A02151,Vyacheslav Pilipenko
A02152,Akimasa Yoshikawa
A02153,Dmitry Baishev
A02154,K. T. Murata
A02155,Paul A. Bernhardt
A02156,Matthew A. Hei
A02157,Carl L. Siefring
A02158,Matthew R. Wilkens
A02159,Frederick Menk
A02160,Zoë Kale
A02161,Murray Sciffer
A02162,Peter Robinson
A02163,Colin Waters
A02164,Russell Grew
A02165,Mark Clilverd
A02166,L.V. Ryzhakova
A02167,M.D. Hartinger
A02168,A.M. Tian
A02169,S.Y. Fu
A02170,Z.Y. Pu
A02171,X.Z. Zhou
A02172,W.L. Liu
A02173,Z.H. Yao
A02174,X.C. Shen
A02175,Scott Thaller
A02176,Jingbin Liu
A02177,Ruizhi Chen
A02178,Jiachun An
A02179,Zemin Wang
A02180,Juha Hyyppa
A02181,Christina Oikonomou
A02182,Haris Haralambous
A02183,Christos Haldoupis
A02184,Chris Meek
A02185,P. Janhunen
A02186,Heikki Vanhamäki
A02187,E. I. Tanskanen
A02188,Asta K. Pellinen‐Wannberg
A02189,Ingemar Häggström
A02190,Juan Diego Carrillo Sánchez
A02191,John M. C. Plane
A02192,Assar Westman
A02193,Yun Zou
A02194,F. C. Cooper
A02195,Nora H. Kleinknecht
A02196,Wygant J.R.
A02197,Bonnell J.W.
A02198,Goetz K.
A02199,Ergun R.E.
A02200,Mozer F.S.
A02201,Bale S.D.
A02202,Ludlam M.
A02203,Turin P.
A02204,Harvey P.R.
A02205,Hochmann R.
A02206,Harps K.
A02207,Dalton G.
A02208,McCauley J.
A02209,Rachelson W.
A02210,Gordon D.
A02211,Donakowski B.
A02212,Shultz C.
A02213,Smith C.
A02214,Diaz-Aguado M.
A02215,Fischer J.
A02216,Heavner S.
A02217,Berg P.
A02218,Malsapina D.M.
A02219,Bolton M.K.
A02220,Hudson M.
A02221,Strangeway R.J.
A02222,Baker D.N.
A02223,Li X.
A02224,Albert J.
A02225,Foster J.C.
A02226,Chaston C.C.
A02227,Mann I.
A02228,Cully C.M.
A02229,Cattell C.A.
A02230,Krasnoselskikh V.
A02231,Kersten K.
A02232,Brenneman A.
A02233,Tao J.B.
A02234,Yuri Y. Shprits
A02235,D. Kondrashov
A02236,Dmitriy Subbotin
A02237,Tsugunobu Nagai
A02238,L. Perna
A02239,M. Pezzopane
A02240,E. Zuccheretti
A02241,R. de Jesus
A02242,M.A. Cabrera
A02243,R.G. Ezquer
A02244,Peter Kieft
A02245,Rachael Hardman
A02246,Roger Duthie
A02247,Robert H. Holzworth
A02248,Eva Macusova
A02249,Kaoru Sawai
A02250,Yuto Katoh
A02251,Vania K. Jordanova
A02252,Marc R. J. Charest
A02253,Clinton P. T. Groth
A02254,Pierre Q. Gauthier
A02255,C. Forsyth
A02256,C. M. Jackman
A02257,J. Gjerloev
A02258,X. Chu
A02259,Stavros Dimitrakoudis
A02260,Anastasios Anastasiadis
A02261,R. Sieradzki
A02262,R. Redmon
A02263,J. Barker-Ream
A02264,Zolile Mtumela
A02265,Judy A. E. Stephenson
A02266,Moen J.I.
A02267,Jayachandran P.T.
A02268,Shiokawa K.
A02269,Ostuka Y.
A02270,Richard A. Wolf
A02271,William E. Archer
A02272,Johnathan K. Burchill
A02273,M. R. Patrick
A02274,Lucie Freret
A02275,Timothy E. Theurer
A02276,Pavlo Ponomarenko
A02277,Alexey V. Oinats
A02278,Taishi Tsuya
A02279,T. Yeoman
A02280,Neil Christopher Rogers
A02281,M. Georgiou
A02282,I. A. Daglis
A02283,G. Balasis
A02284,C. Katsavrias
A02285,K. Tsinganos
A02286,Angeline Gail Burrell
A02287,Stephen E. Milan
A02288,Timothy K. Yeoman
A02289,Steve Chen
A02290,Timo Pitkänen
A02291,P. Norqvist
A02292,Anita Kullen
A02293,A. J. Halford
A02294,S. L. McGregor
A02295,R. M. Millan
A02296,L. A. Woodger
A02297,C. A. Cattel
A02298,A. W. Breneman
A02299,G. B. Hospodarsky
A02300,O. I. Berngardt
A02301,K. A. Kutelev
A02302,V. I. Kurkin
A02303,K. V. Grkovich
A02304,Yu. M. Yampolsky
A02305,A. S. Kashcheyev
A02306,S. B. Kashcheyev
A02307,V. G. Galushko
A02308,S. A. Grigorieva
A02309,O. A. Kusonsky
A02310,Varavut Limpasuvan
A02311,V. I. Badin
A02312,R. Athieno
A02313,Junga Hwang
A02314,E.-J. Choi
A02315,J.-S. Park
A02316,K.-C. Kim
A02317,D.-K. Shin
A02318,A. N. Jaynes
A02319,A. F. Ali
A02320,D. M. Malaspina
A02321,R. G. Michell
A02322,E. L. Spanswick
A02323,C. Cully
A02324,M. Samara
A02325,J. R. Wygant
A02326,M. Chilcote
A02327,F. D. Lind
A02328,I. A. Galkin
A02329,S.-R. Zhang
A02330,Berngardt O.I.
A02331,Voronov A.L.
A02332,Grkovich K.V.
A02333,Chen X.-C.
A02334,Lorentzen D.A.
A02335,Oksavik K.
A02336,Baddeley L.J.
A02337,Nagano H.
A02338,Nishitani N.
A02339,Hori T.
A02340,G. G. Vertogradov
A02341,V. P. Uryadov
A02342,V. G. Vertogradov
A02343,E. G. Vertogradova
A02344,S. V. Kubatko
A02345,Victoriya V. Forsythe
A02346,Beatrice Gallardo-Lacourt
A02347,Vassills Angelopoulos
A02348,John M. Ruohoniemi
A02349,Don L. Hampton
A02350,Yoshimasa Tanaka
A02351,Daniel Whiter
A02352,Carl-Fredrik Enell
A02353,Urban Brändström
A02354,Tima Sergienko
A02355,Björn Gustavsson
A02356,Alexander Kozlovsky
A02357,Hiroshi Miyaoka
A02358,Aaron T. Hendry
A02359,Mark Engebretson
A02360,A. V. Artemyev
A02361,M. Blanco
A02362,S. Kurita
A02363,C. Kletzing
A02364,O. Santolik
A02365,M. Clilverd
A02366,C. J. Rodger
A02367,F. Tsuchiya
A02368,J. Park
A02369,G. Malhotra
A02370,S. Buchert
A02371,R. Gill
A02372,Ashton S. Reimer
A02373,Ogunjobi O.
A02374,Sivakumar V.
A02375,Stephenson J.A.E.
A02376,Sivla W.T.
A02377,Peng Zhu
A02378,Chen Zhou
A02379,Yuannong Zhang
A02380,Guobin Yang
A02381,Chunhua Jiang
A02382,Hengqing Sun
A02383,Xiao Cui
A02384,S. Datta‐Barua
A02385,Y. Su
A02386,K. Deshpande
A02387,D. Miladinovich
A02388,Oleg I. Berngardt
A02389,Dmitri Yu. Klimushkin
A02390,Nina A. Zolotukhina
A02391,Olga V. Mager
A02392,Jing Liu
A02393,Takuji Nakamura
A02394,Wenbin Wang
A02395,Nanan Balan
A02396,Takanori Nishiyama
A02397,M. Dupont
A02398,Alexa Halford
A02399,Robyn Millan
A02400,M. McCarthy
A02401,J. Sample
A02402,Leslie Woodger
A02403,G. Hospodarsky
A02404,Cynthia A. Cattell
A02405,David Malaspina
A02406,Y. Jiao
A02407,Y. T. Morton
A02408,Francois Lahaye
A02409,L. R. Liuzzo
A02410,N. J. Perlongo
A02411,E. J. Mitchell
A02412,M. Conde
A02413,M. J. Nicolls
A02414,Qian Wu
A02415,B. A. Emery
A02416,Atsuki Shinbori
A02417,Shigeru Fujita
A02418,Denny M. Oliveira
A02419,Xu‐Zhi Zhou
A02420,Zi‐Han Wang
A02421,Qiu‐Gang Zong
A02422,Yi‐Xin Hao
A02423,Yong‐Fu Wang
A02424,Zu‐Yin Pu
A02425,E. B. Shume
A02426,A. Komjathy
A02427,R. B. Langley
A02428,O. Verkhoglyadova
A02429,M. D. Butala
A02430,A. J. Mannucci
A02431,L. M. Bjoland
A02432,X. Chen
A02433,Yaqi Jin
A02434,Å. Skjæveland
A02435,M. R. Wessel
A02436,Stein E. Haaland
A02437,Ildiko Horvath
A02438,Brian C. Lovell
A02439,Patrick J.G. Perron
A02440,J.-M. Noël
A02441,P. R. Fagundes
A02442,L. P. Goncharenko
A02443,A. J. de Abreu
A02444,K. Venkatesh
A02445,M. Gende
A02446,V. G. Pillat
A02447,Y. Ogawa
A02448,Chris Watson
A02449,Robert J. Redmon
A02450,K Venkatesh
A02451,P V S Rama Rao
A02452,Gopi K Seemala
A02453,D S V V D Prasad
A02454,A. Ukhorskiy
A02455,D. G. Mitchell
A02456,L. J. Lanzerotti
A02457,G. I. Korotova
A02458,Z. Abooali Zadeh
A02459,B. Yang
A02460,Ashar F. Ali
A02461,Weichao Tu
A02462,Reiner H. W. Friedel
A02463,Tung-Shin Hsu
A02464,Zhonghua Yao
A02465,J. Sakai
A02466,J. Yu
A02467,L.-Y. Li
A02468,J. B. Cao
A02469,Z. G. Yuan
A02470,Andres Spicher
A02471,E. M. Grono
A02472,Stephan C. Buchert
A02473,Lauren W. Blum
A02474,M. Ohnsted
A02475,Yvan J. Orsolini
A02476,P. P. Joshi
A02477,Jonathan J. Makela
A02478,D. J. Fisher
A02479,Brian J. Harding
A02480,D. Mitchell
A02481,N. V. Romanova
A02482,M. V. Stepanova
A02483,V.A. Parkhomov
A02484,Njål Gulbrandsen
A02485,C. E. Valladares
A02486,R. Sheehan
A02487,J. A. Carter
A02488,R. L. Lysak
A02489,Y. Song
A02490,Robert L. Lysak
A02491,Anthony W. Hurst
A02492,Tanja Petersen
A02493,Jayachandran P. T.
A02494,MacDougall  J. W.
A02495,Ebihara Y.
A02496,Sato N.
A02497,Yikimatu A. S.
A02498,Sridhar Miriyala
A02499,Padma Raju Koppireddi
A02500,Srinivasa Rao Chanamallu
A02501,C. van der Meeren
A02502,D. A. Lorentzen
A02503,Michael T. Rietveld
A02504,Lasse B. N. Clausen
A02505,Jianjun Liu
A02506,Desheng Han
A02507,Leslie J. Lamarche
A02508,T. Sundberg
A02509,Geoffrey Andima
A02510,Edward Jurua
A02511,Emirant Bertillas Amabayo
A02512,Zhengping Zhu
A02513,Jiaping Lan
A02514,Weihua Luo
A02515,Fenglou Sun
A02516,Kun Chen
A02517,Shanshan Chang
A02518,Nadine M. E. Kalmoni
A02519,Shin‐ichiro Oyama
A02520,Magnar Gullikstad Johnsen
A02521,Claudia Martinez‐Calderon
A02522,Alexey V Oinats
A02523,Vladimir I Kurkin
A02524,H. Y. Fu
A02525,W. A. Scales
A02526,P. A. Bernhardt
A02527,S. J. Briczinski
A02528,R. Y. Yurik
A02529,L. Baddeley
A02530,L. Juusola
A02531,D. Whiter
A02532,M. J. Beharrell
A02533,M. A. Clilverd
A02534,Jayanta K. Behera
A02535,Ashwini K. Sinha
A02536,Anand K. Singh
A02537,Geeta Vichare
A02538,Ajay Dhar
A02539,Sachin Labde
A02540,K. Jeeva
A02541,L. Norouzi‐Sedeh
A02542,Lindsay V. Goodwin
A02543,Blessing Iserhienrhien
A02544,S. Patra
A02545,M. Patrick
A02546,A.M. Hamada
A02547,A.M. Mahrous
A02548,I. Fathy
A02549,E. Ghamry
A02550,K. Groves
A02551,J. Klein
A02552,T. P. O'Brien
A02553,Barry B. Narod
A02554,John R. Bennest
A02555,Jens Oberheide
A02556,Subramanian Gurubaran
A02557,William E Ward
A02558,Hitoshi Fujiwara
A02559,Jonathan J Makela
A02560,Hisao Takahashi
A02561,David R. Themens
A02562,A. Kullen
A02563,R. C. Fear
A02564,F. Z. Feygin
A02565,Yu. G. Khabazin
A02566,L. M. Malysheva
A02567,L. Palin
A02568,J.‐A. Sauvaud
A02569,L. Turc
A02570,Alexander S. Potapov
A02571,Tatyana N. Polyushkina
A02572,Boris V. Dovbnya
A02573,Emirant B. Amabayo
A02574,Yoshiharu Omura
A02575,N. Jeni Victor
A02576,C. Panneerselvam
A02577,C. P. Anil Kumar
A02578,H. J. Strangeways
A02579,S. Dlay
A02580,Dimitris N. Fotiadis
A02581,Sotiria D. Matta
A02582,Stamatis S. Kouris
A02583,Wang J.
A02584,Morton Y.
A02585,Spaleta J.
A02586,Bristow W.
A02587,Y. Wang
A02588,Z.-Y. Xing
A02589,Y.-Z. Ma
A02590,M. Ciurzynski
A02591,D. Barona
A02592,B. B. Narod
A02593,I. P. Pakhotin
A02594,A. Kale
A02595,B. Bruner
A02596,C. D. A. Nokes
A02597,C. Cupido
A02598,T. Haluza‐DeLay
A02599,D. G. Elliott
A02600,D. K. Milling
A02601,Essam Ghamry
A02602,Adel Fathy
A02603,Erdal Yiğit
A02604,Petra Koucká Knížová
A02605,Katya Georgieva
A02606,Matthew K. James
A02607,Emma J. Bunce
A02608,Suzanne M. Imber
A02609,Keith M. Groves
A02610,Charles L. Rino
A02611,Patricia H. Doherty
A02612,Jean‐Pierre St.‐Maurice
A02613,Jorge L. Chau
A02614,Xingqun Zhan
A02615,Boyi Wang
A02616,Herbert C. Carlson
A02617,Craig Unick
A02618,Fokke Creutzberg
A02619,Eric Davis
A02620,Cody Wilson
A02621,Jarrett Little
A02622,Neil McGuffin
A02623,R. A. D. Fiori
A02624,D. H. Boteler
A02625,D. J. Knudsen
A02626,J. K. Burchill
A02627,S. Sripathi
A02628,Ram Singh
A02629,Sreeba Sreekumar
A02630,K. Emperumal
A02631,C. Selvaraj
A02632,Xing‐Ran Chen
A02633,Craig A. Kletzing
A02634,Fengming He
A02635,Xing Cao
A02636,Zheng Xiang
A02637,Xudong Gu
A02638,Zhengyu Zhao
A02639,Run Shi
A02640,Qi Wang
A02641,Simon Wing
A02642,X.‐Z. Zhou
A02643,L.‐H. Wang
A02644,C. J. Yuan
A02645,Y. F. Wang
A02646,F. Němec
A02647,J. S. Pickett
A02648,O. Santolík
A02649,Zhe Yang
A02650,Zhizhao Liu
A02651,Ashwini Kumar Sinha
A02652,Olga Kozyreva
A02653,Rahul Rawat
A02654,X. C. Shen
A02655,B. B. Tang
A02656,X.-J. Zhang
A02657,A. V. Moiseev
A02658,Konstantin G. Ratovsky
A02659,Jone Peter Reistad
A02660,Nikolai Østgaard
A02661,Paul Tenfjord
A02662,Karl M. Laundal
A02663,Kristian Snekvik
A02664,Stein Haaland
A02665,Qiu-Gang Zong
A02666,Michael Lockwood
A02667,Roderick A. Heelis
A02668,Marc Hairston
A02669,Ian McCrea
A02670,Yong-Liang Zhang
A02671,Yong C.-M. Liu
A02672,Yu-Zhang Ma
A02673,Victor I. Zakharov
A02674,Yu. V. Yasyukevich
A02675,M. A. Titova
A02676,A. V. Suvorova
A02677,C.‐M. Huang
A02678,V. E. Kunitsyn
A02679,E. S. Andreeva
A02680,I. A. Nesterov
A02681,M. V. Klimenko
A02682,V. V. Klimenko
A02683,Yu. S. Tumanova
A02684,E. Sinem Ince
A02685,Spiros D. Pagiatakis
A02686,L. Ozeke
A02687,L. Y. Li
A02688,Y. Q. Yu
A02689,Y. X. Hao
A02690,C.‐J. Yuan
A02691,I. V. Zimovets
A02692,Miroslav Hanzelka
A02693,Ondrej Santolik
A02694,William S. Kurth
A02695,M. K. James
A02696,D. Sydorenko
A02697,A. W. Yau
A02698,Athiwat Chiablaem
A02699,Pornchai Supnithi
A02700,Somjai Klinngam
A02701,Chaiwat Panachart
A02702,Apithep Saekow
A02703,Prasert Kenpankho
A02704,Kornyanat Watthanasangmechai
A02705,Tatsuhiro Yokoyama
A02706,Mamoru Ishii
A02707,Maksim A. Chelpanov
A02708,A. J. Boyd
A02709,M. Ozaki
A02710,T. Inoue
A02711,C.‐W Jun
A02712,M. Shoji
A02713,S. N. Samsonov
A02714,D. Lorentsen
A02715,Anthony Van Eyken
A02716,John Kelly
A02717,M. Schutzer
A02718,Todd Valentic
A02719,Moyra Malone
A02720,John Buonocore
A02721,Xiongdong Yu
A02722,Rezy Pradipta
A02723,R. Norman
A02724,Kefei Zhang
A02725,Simon Banville
A02726,Knut Stanley Jacobsen
A02727,Y. L. Andalsvik
A02728,Tibor Durgonics
A02729,Arslan Ahmed
A02730,Rajesh Tiwari
A02731,Madad Ali Shah
A02732,Jiachen Yin
A02733,Garima Malhotra
A02734,A. D. Richmond
A02735,Ryan McGranaghan
A02736,Delores J. Knipp
A02737,Masafumi Hirahara
A02738,A. Otto
A02739,E. Michael Warrington
A02740,Jie Ren
A02741,Cesar E. Valladares
A02742,Brett A. Carter
A02743,S. H. Lee
A02744,K.‐J. Hwang
A02745,M. V. D. Silveira
A02746,M.‐C. Fok
A02747,B. H. Mauk
A02748,I. J. Cohen
A02749,N. Kitamura
A02750,J. L. Burch
A02751,B. L. Giles
A02752,Lois K. Sarno-Smith
A02753,Timothy Yeoman
A02754,Amore' Nel
A02755,Michael W. Liemohn
A02756,B.J. Adekoya
A02757,V.U. Chukwuma
A02758,Suleiman Baraka
A02759,Liu Y.
A02760,Chen Y.-D.
A02761,Liu L.-B.
A02762,Stephan Buchert
A02763,H.-J. Kwon
A02764,K. Hyun
A02765,H. Jin
A02766,H. Y. Zhao
A02767,S. T. Yao
A02768,T. Xiao
A02769,A. S. Kalishin
A02770,I. Hägström
A02771,D. Murr
A02772,V. Ponomarenko Pavlo
A02773,Александр Потапов
A02774,Alexander Potapov
A02775,Boris Dovbnya
A02776,Tatyana Polyushkina
A02777,Ravil Rakhmatulin
A02778,Alan J. Stocker
A02779,David R. Siddle
A02780,J. Hallam
A02781,H. A. H. Al-Behadili
A02782,O. F. Jonah
A02783,E. A. Kherani
A02784,E. R. De Paula
A02785,S. Priyadarshi
A02786,Q.‐H. Zhang
A02787,Y.‐Z. Ma
A02788,Z.‐Y. Xing
A02789,Paola De Michelis
A02790,Giuseppe Consolini
A02791,Roberta Tozzi
A02792,M. Gillies
A02793,Wenlong Liu
A02794,Xinlin Li
A02795,Theodore Sarris
A02796,Yuri Khotyaintsev
A02797,Huishan Fu
A02798,Quanqi Shi
A02799,D. B. Lavoie
A02800,Roger. H. Varney
A02801,S. R. Dueck
A02802,Ellen Cousins
A02803,Angeline G. Burrell
A02804,Chae‐Woo Jun
A02805,Igor Poddelsky
A02806,Boris Shevtsov
A02807,M. Voiculescu
A02808,T. Nygrén
A02809,Viviane Pierrard
A02810,L. B. Wilson
A02811,Adnane Osmane
A02812,D. Caprioli
A02813,J.‐F. Ripoll
A02814,G. S. Cunningham
A02815,V. Loridan
A02816,M. Denton
A02817,D. L. Turner
A02818,A. Y. Ukhorskiy
A02819,Alexander V. Koustov
A02820,C. Wang
A02821,X. Zhou
A02822,M. De Lauretis
A02823,M. Regi
A02824,P. Francia
A02825,G. Pallocchia
A02826,Takeshi Sakanoi
A02827,Chris M. Hall
A02828,Khan‐Hyuk Kim
A02829,Jong‐Sun Park
A02830,Gi‐Jeong Kim
A02831,Ho Jin
A02832,Ensang Lee
A02833,Hyuck‐Jin Kwon
A02834,P. L. Pritchett
A02835,F. V. Coroniti
A02836,Yangyang Shen
A02837,Andrew Howarth
A02838,Andrew Yau
A02839,Y. Liu
A02840,Yang S.-G.
A02841,Fang H.-X.
A02842,Liu J.-M.
A02843,Liu J.-J.
A02844,Li C.-Y.
A02845,Pan Y.-S.
A02846,Zhou X.-K.
A02847,A. P. Potekhin
A02848,Xiaoyan Zhou
A02849,Kyle Reiter
A02850,Kathryn M. Rowe
A02851,J. R. Woodroffe
A02852,M. M. Cowee
A02853,J. G. Gjerloev
A02854,David Fischer
A02855,Ali Varsani
A02856,D. Schmid
A02857,H. K. Leinweber
A02858,Ken R. Bromund
A02859,Craig J. Pollock
A02860,Barbara L. Giles
A02861,J. C. Dorelli
A02862,Daniel J. Gershman
A02863,W. Paterson
A02864,L. A. Avanov
A02865,Stephen A. Fuselier
A02866,K. Genestreti
A02867,James L. Burch
A02868,M. Chutter
A02869,M. R. Argall
A02870,P.-A. Lindqvist
A02871,G. T. Marklund
A02872,Yuri V. Khotyaintsev
A02873,Ian James Cohen
A02874,Allison N. Jaynes
A02875,E. L. Kepko
A02876,Benoit Lavraud
A02877,V. Coffey
A02878,I. Y. Vasko
A02879,R. J. Bruder
A02880,C.‐L. Huang
A02881,N. M. E. Kalmoni
A02882,Khan-Hyuk Kim
A02883,Jun Wang
A02884,Yu T. Morton
A02885,Craig W. Unick
A02886,Ma G.
A02887,Wan Q.
A02888,Li J.
A02889,Fan J.
A02890,Zhang J.
A02891,Mike McCaughey
A02892,D. Grodent
A02893,Tsige Y. Atilaw
A02894,Pierre Cilliers
A02895,Peter Martinez
A02896,V. P. Sivokon’
A02897,Vinícius Amadeu Stuani Pereira
A02898,Paulo de Oliveira Camargo
A02899,Li Li
A02900,Hong Zou
A02901,Ying Liu
A02902,Tommaso Alberti
A02903,Alessandro Bemporad
A02904,Francesco Berrilli
A02905,Vincenzo Capparelli
A02906,Vincenzo Carbone
A02907,Claudio Cesaroni
A02908,Alice Cristaldi
A02909,Alfredo Del Corpo
A02910,Dario Del Moro
A02911,Simone Di Matteo
A02912,Ilaria Ermolli
A02913,Silvano Fineschi
A02914,Fabio Giannattasio
A02915,Fabrizio Giorgi
A02916,Luca Giovannelli
A02917,Salvatore Luigi Guglielmino
A02918,Monica Laurenza
A02919,Fabio Lepreti
A02920,Matteo Martucci
A02921,Matteo Mergè
A02922,Michael Pezzopane
A02923,Ermanno Pietropaolo
A02924,Paolo Romano
A02925,Roberta Sparvoli
A02926,Marco Stangalini
A02927,Antonio Vecchio
A02928,Massimo Vellante
A02929,Francesca Zuccarello
A02930,Balázs Heilig
A02931,Jan Reda
A02932,János Lichtenberger
A02933,",Institute of Space Physics and Applied Technology, Peking University, Beijing, China"
A02934,XuZhi Zhou
A02935,SuiYan Fu
A02936,",Department of Physics, University of Alberta, Edmonton, Alberta, Canada"
A02937,",Physics Department and Geophysical Institute, University of Alaska Fairbanks, Fairbanks, USA"
A02938,M. Grandin
A02939,Yang Su
A02940,Kshitija B. Deshpande
A02941,Wu J.
A02942,Bryant M.S.
A02943,Ridley C.G.
A02944,Shen Y.
A02945,Yang L.
A02946,Clausen L.B.N.
A02947,McWilliams K.A.
A02948,Murphy K.R.
A02949,Korth H.
A02950,Anderson B.J.
A02951,Freret L.
A02952,Groth C.P.T.
A02953,Ivan L.
A02954,Sterck H.D.
A02955,Nguyen T.B.
A02956,Narechania N.
A02957,X.-C. Chen
A02958,D.-S. Han
A02959,A. Kero
A02960,P. T. Verronen
A02961,M. Denig
A02962,Anthony M. McCaffrey
A02963,D.R. Themens
A02964,Timothy F. Leung
A02965,John Hu
A02966,A. White
A02967,Geonhwa Jee
A02968,Changsup Lee
A02969,Jeong-Han Kim
A02970,Yong Ha Kim
A02971,Theodore E. Sarris
A02972,Ya. A. Sakharov
A02973,D. L. Lorentzen
A02974,Wojciech Jacek Miloch
A02975,Sebastijan Mrak
A02976,Michael Hirsch
A02977,John Swoboda
A02978,Hassan Akbari
A02979,Gregory Starr
A02980,Don Hampton
A02981,Philip Erickson
A02982,Frank Lind
A02983,Victor Pankratius
A02984,Yasuo Katoh
A02985,Yoshiyuki Hamaguchi
A02986,Yuka Yamamoto
A02987,Takumi Adachi
A02988,Masahito Nosé
A02989,Yuki Takagi
A02990,Yuhei Takeshita
A02991,Shin Suzuki
A02992,Naoko Takahashi
A02993,Esa Turunen
A02994,Thomas Ulich
A02995,Jyrki Manninen
A02996,Arto Oksanen
A02997,Marko Back
A02998,Jyrki Mattanen
A02999,Vladimir Kurkin
A03000,Alexey Oinats
A03001,Alexander Pashinin
A03002,Roman Vasilyev
A03003,Marty Karjala
A03004,William A. Bristow
A03005,L. Trenchi
A03006,Biagio Forte
A03007,Chris Coleman
A03008,Susan Skone
A03009,Cathryn Mitchell
A03010,Federico Da Dalt
A03011,Tommaso Panicciari
A03012,Robert Gillies
A03013,Li Sun
A03014,Jinjin Yue
A03015,Sheng Jiang
A03016,Yongjia Xu
A03017,Qiannan Li
A03018,Qian Chen
A03019,Xiaochao Zhou
A03020,Zhaocong Huang
A03021,Zhongyu Yao
A03022,Ya Zhai
A03023,Hongru Zhai
A03024,Michael McCarthy
A03025,Alexa J. Halford
A03026,B. J. Watkins
A03027,B. Isham
A03028,O. Vega-Cancel
A03029,O. P. Verkhoglyadova
A03030,X. Meng
A03031,Mir-Reza Ghaffari Razin
A03032,Behzad Voosoghi
A03033,Emilia Correia
A03034,Adriana M. Gulisano
A03035,Ray F. Hidalgo Ramirez
A03036,Alexandre A. Rodel
A03037,Myer G.
A03038,Schipper B.
A03039,Shuli Song
A03040,Wenhai Jiao
A03041,Guangming Chen
A03042,Junchen Xue
A03043,Weili Zhou
A03044,Wenyao Zhu
A03045,A. Chulliat
A03046,Renata Yu. Lukianova
A03047,Sh. R. Bogoutdinov
A03048,Sergey Y. Khomutov
A03049,Benoit Hubert
A03050,Jean-Claude Gérard
A03051,Steve E. Milan
A03052,Stanley W. H. Cowley
A03053,G. Sivavaraprasad
A03054,R. Sree Padmaja
A03055,D. Venkata Ratnam
A03056,R. J. Pirjola
A03057,Mark D. Butala
A03058,Maryam Kazerooni
A03059,Farzad Kamalabadi
A03060,Jennifer L. Gannon
A03061,Hao Zhu
A03062,Thomas J. Overbye
A03063,Devanaboyina Venkata Ratnam
A03064,J. R. K. Kumar Dabbakuti
A03065,Surendra Sunda
A03066,Jaeheung Park
A03067,Guram Kervalishvili
A03068,Jan Rauberg
A03069,Young‐Sil Kwak
A03070,Woo Kyoung Lee
A03071,Jordi Vilà-Valls
A03072,Pau Closas
A03073,James T. Curran
A03074,Attila Komjathy
A03075,Olga Verkhoglyadova
A03076,Esayas B. Shume
A03077,Hans-Henrik Benzon
A03078,Anthony J. Mannucci
A03079,Per Høeg
A03080,H. J. Laurens
A03081,X. Shi
A03082,Nadezda Yagova
A03083,Natalia Nosikova
A03084,Lisa Baddeley
A03085,N. Swarnalingam
A03086,W. Hocking
A03087,D. Janches
A03088,J. Drummond
A03089,D. McKay
A03090,H. Nesse Tyssøy
A03091,S. Massetti
A03092,G. Kalugin
A03093,S. J. Gu
A03094,Y. F. Zhu
A03095,Olakunle Ogunjobi
A03096,Venkataraman Sivakumar
A03097,Judy Ann Elizabeth Stephenson
A03098,Y.-L. Zhang
A03099,Z. Y. Xing
A03100,Yongqiang Hao
A03101,Jianping Huang
A03102,Donghe Zhang
A03103,Zuo Xiao
A03104,V. Yadav
A03105,B. Kakad
A03106,A. Bhattacharyya
A03107,T. K. Pant
A03108,Jeffrey J. Love
A03109,Carol A. Finn
A03110,X. R. Chen
A03111,S.-I. Kim
A03112,Eunah Lee
A03113,N. A. Aseev
A03114,A. Y. Drozdov
A03115,I. S. Zhelavskaya
A03116,Yusuke Yonezu
A03117,Masaki Okada
A03118,Hyomin Kim
A03119,Kristina A. Lynch
A03120,Philip A. Fernandes
A03121,Anasuya L. Aruliah
A03122,Alexander G. Yahnin
A03123,Jiang Liu
A03124,M.-T. Walach
A03125,B. A. Hubert
A03126,Thomas Sotirelis
A03127,Mary Ruth Keller
A03128,Daniel Smith
A03129,Robin J. Barnes
A03130,Elsayed Talaat
A03131,Joseph B. H. Baker
A03132,David Barona
A03133,Martyn J. Unsworth
A03134,Ivan Galkin
A03135,Chris Hall
A03136,C. Cesaroni
A03137,L. Alfonsi
A03138,C. Martinis
A03139,J. Baumgardner
A03140,J. Wroten
A03141,M. Mendillo
A03142,E. Musicò
A03143,M. Lazzarin
A03144,G. Umbriaco
A03145,Nathaniel Frissell
A03146,Mangalathayil Ali Abdu
A03147,Fabiano S. Rodrigues
A03148,Kelias Oliveira
A03149,Eric Grono
A03150,M. K. Hryniewicki
A03151,J. J. Gottlieb
A03152,C. P. T. Groth
A03153,Jennifer Alyson Carter
A03154,Z. A. Harrison
A03155,Sampad Kumar Panda
A03156,A. V. Frank-Kamenetsky
A03157,S. Manu
A03158,Tobias Verhulst
A03159,David Altadill
A03160,Jens Mielich
A03161,Bodo Reinisch
A03162,Angelos Mouzakis
A03163,Anna Belehaki
A03164,Stanimir Stankov
A03165,Estefania Blanch
A03166,Daniel Kouba
A03167,Andonov B.
